Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,fragC,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,nHBDon,nHBAcc,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LOBMAX,LOBMIN,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,PetitjeanNumber,topoShape,geomShape,nRotB,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
Mol113,1.686,2.842596,124.281,11.85,31.97307427,-0.326853665,0.202531837,4.560680199,13.32886597,494.4229028,1159.093813,30.11997744,349.339458,-818.9693526,-52.22348245,145.0834448,1978.063166,82.34345989,0.585974115,1.373720691,0.035697228,0.414025885,-0.970616124,-0.061893591,417.1754357,977.9997325,25.41410327,294.7594858,-691.0155144,-44.06420884,0.086282325,0.139365352,0.065123106,4.420706376,673.145949,170.6164118,0.797790919,0.202209081,2788.09,1.515578363,7.506785557,14.20848808,0.065239896,0.323138624,NA,NA,NA,0.473573855,0.375990069,0.522301639,23.230852,139.571272,324.453823,0.20871611,NA,1.371865563,0,71.639618,17,17,59,0.519175483,-0.183002213,0.0118086,-0.106300107,0.010627958,50.16089823,49.53672648,66.2740123,61.24290021,62.3556484,2731.329379,3211.235491,4592.686185,4558.250293,4319.442214,1,36,40.660382,0,0,4,9,3,2,5,1,0,0,0,0.144337567,0.3125,0.555167783,0,0,0.091287093,0.17769786,0.249583005,3.274286275,0.352062073,0.417690814,0.051031036,1.519917334,0.113499172,0.168507548,0.020833333,23.47648073,15.76238734,15.10242439,11.80058828,9.664905113,7.692318345,5.149064515,3.719635832,19.05750179,12.10565801,9.929297115,7.274796772,5.278326493,3.757489073,2.263915817,1.400060108,5.802152366,8.86017562,12.0116911,2.789208409,3.8364898,4.532194139,840,0.474576271,0.284866796,3216.838667,56.71718141,14.76192836,3488.357862,59.06232185,15.16609169,7346.22481,85.71012081,19.43963344,2,6,0.333333333,0,0,0,0,0,0,0,0,6,0,0,10,1,0,0,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.07407407,11.37278107,6.816568047,5,11,NA,NA,0,4,3.11,0,0,0,0,21.82176904,24.38192258,4.626941549,4.883320036,2.138078663,0,0.650697637,0,0,0,0.316227766,0,0.166666667,0,0,10411.28123,6548.928628,4717.222849,1.589768621,2.207078522,1.388301727,9.401269251,0.466666667,0.875,0.679022313,8,4,3,4,3,0,0,1,3,0,0,0,138.77,6.169925001,420.2526943,487.1399619,67.08924602,2.033007455,25.1287367,7.477440164,8.648658481,3311,51,2.731,176
Mol114,1.091,1.190281,124.3204,11.98824864,31.97307427,-0.326866718,0.202483367,4.560720905,13.3392879,481.2620839,1135.961329,29.7144063,368.7820468,-870.4657149,-55.12409031,112.4800371,2006.427044,84.83849661,0.566161293,1.336355711,0.03495631,0.433838707,-1.024024146,-0.064848504,409.0940098,965.6172604,25.25855668,313.4810144,-739.934272,-46.85790943,0.085695881,0.138418113,0.080850596,4.537422695,669.7625519,180.2815789,0.787915036,0.212084964,2788.09,1.370650993,7.227850798,14.24084357,0.060012709,0.316464885,NA,NA,NA,0.403649879,0.388554004,0.516091627,22.83934536,132.3567798,296.2781811,0.217641804,NA,1.30829551,0,71.639618,17,17,59,0.522415443,-0.191971473,0.023532876,-0.111479496,0.003394403,50.16089823,49.53672648,66.10783036,61.07671828,62.3556484,2739.185106,3221.955191,4608.926612,4574.374374,4331.755927,1,36,40.660382,0,0,2,10,3,2,5,1,0,0,0,0.144337567,0.3125,0.555167783,0,0,0.091287093,0.17769786,0.249583005,3.274286275,0.352062073,0.417690814,0.051031036,1.55976339,0.113499172,0.181789567,0.020833333,23.47648073,15.76238734,15.10242439,11.80058828,9.664905113,7.692318345,5.149064515,3.719635832,19.05750179,12.0955919,9.949502871,7.312363994,5.27555789,3.747304504,2.264856595,1.399528162,5.802152366,8.86017562,12.0116911,2.869068525,3.899521987,4.593041451,840,0.474576271,0.284866796,3218.513374,56.73194315,14.76448964,3489.877535,59.07518544,15.16829369,7357.042525,85.773204,19.44917073,2,6,0.333333333,0,0,0,0,0,0,0,0,6,0,0,10,1,0,0,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.07407407,11.37278107,6.816568047,5,11,NA,NA,0,4,3.11,0,0,0,0,22.07295219,24.76095182,4.679967542,4.883320036,2.138078663,0,0.650697637,0,0,0,0.301511345,0,0.142857143,0,0,10336.92394,6552.008074,4544.282874,1.57767265,2.274709614,1.441813429,9.332504398,0.466666667,0.875,0.666461681,8,4,3,4,3,0,0,1,3,0,0,0,138.77,6.169925001,420.2526943,487.1399619,67.08924602,2.033007455,25.09030704,7.477440164,8.610228821,3311,51,2.731,176
Mol115,1.502,2.256004,124.7532,11.98824862,31.97307458,-0.326875304,0.202553453,3.985433603,13.3387549,442.8827518,1141.698191,31.36331234,397.8767618,-1025.67819,-70.78609294,45.00599003,2167.37638,102.1494053,0.526765079,1.35793669,0.037303547,0.473234921,-1.219942413,-0.084193032,372.3578871,959.8936156,26.36900323,334.5186728,-862.3486959,-59.51408107,0.0784656,0.126739581,0.041949834,2.474838964,562.6431763,278.1163373,0.669208218,0.330791782,2654.11,1.851701688,6.108619497,15.74926863,0.078099271,0.257643407,NA,NA,NA,0.472861438,0.383444523,0.4523914,23.70958981,136.6805777,338.535516,0.248192991,NA,1.308697362,0,71.420032,17,17,59,0.665734415,-0.211401798,-0.023380121,-0.120095325,-5.66E-04,55.1649865,52.7002967,72.43497081,69.90590286,69.60304787,2764.817325,3267.767965,4711.633064,4708.177716,4447.730686,1,38,40.879968,0,0,2,10,3,2,5,1,0,0,0,0.144337567,0.284722222,0.618859262,0,0,0.091287093,0.170753415,0.257796308,3.745690796,0.352062073,0.584357481,0.051031036,1.668872335,0.113499172,0.193694329,0.020833333,25.2169677,16.56691779,16.24393963,12.7057164,10.20357048,8.209700928,5.572705539,3.901488574,19.6587302,12.30090664,10.21581975,7.443848107,5.331803669,3.791669849,2.314688472,1.415426387,6.826845758,9.942356224,14.05124739,3.015742049,4.032043029,4.780182478,945,0.474576271,0.265273175,3480.480452,58.99559689,15.15466706,3731.824355,61.08865979,15.51102144,8062.240034,89.78997736,20.05173277,2,6,0.333333333,0,0,0,0,0,0,0,0,6,0,0,8,1,0,0,1,7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.01939058,11.8067602,7.105306122,5,11,NA,NA,0,4,2.89,0,0,0,0,17.96945452,25.79634349,4.662827379,7.730157803,2.224635384,0,0.650697637,0,0,0,0.301511345,0,0.142857143,0,0,13383.11736,10622.54422,4125.147006,1.259878714,3.244276468,2.575070467,10.02743024,0.5,1,0.854135052,8,4,3,4,3,0,0,1,3,0,0,0,138.77,6.247927513,432.387812,523.1211183,70.78140792,2.022325941,30.11200222,7.477490733,8.61055779,3925,56,3.053,188
Mol116,0.9155,0.83814025,120.9025,11.999,31.97207269,-0.347069866,0.202465152,4.560225253,13.21263103,504.0477282,1224.563154,32.84615446,314.7545399,-764.6831652,-51.64013081,189.2931883,1989.24632,84.48628526,0.615591514,1.49555418,0.04011488,0.384408486,-0.933904552,-0.063067889,412.7154231,1002.675088,26.89450577,257.7217312,-626.1243101,-42.28305623,0.083259216,0.134482353,0.047131021,4.289581314,638.3760778,180.4261903,0.779646201,0.220353799,2913.09,1.383084742,7.320798666,13.91801232,0.061139206,0.323615614,NA,NA,NA,0.412898409,0.428453198,0.512005823,22.62189573,131.2660415,294.8117777,0.211433885,NA,1.35335743,0,70.506411,17,17,60,0.489813557,-0.136122681,-0.016155388,-0.112114872,0.00149982,44.39312549,46.55713637,61.15335048,57.9033298,59.34844186,2539.179256,2987.697249,4292.104197,4316.365247,4051.684172,1,36,38.813589,0,0,3,9,4,2,5,1,0,0,0,0.144337567,0.3125,0.555167783,0,0,0.0372678,0.150688213,0.218394952,3.274286275,0.352062073,0.417690814,0.051031036,1.466320028,0.113499172,0.15064178,0.020833333,23.47648073,15.76238734,15.10242439,11.80058828,9.664905113,7.692318345,5.149064515,3.719635832,18.33275692,11.31887086,9.184451599,6.604911639,4.732224362,3.486950159,2.041745258,1.235855938,5.802152366,8.86017562,12.0116911,2.605035326,3.549386066,4.237085987,840,0.466666667,0.268663757,3138.08234,56.01858923,14.64046188,3423.260621,58.50863715,15.07115911,7087.152354,84.18522646,19.2083734,3,6,0.333333333,0,0,0,0,0,0,0,0,6,0,0,10,1,0,0,1,5,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.07407407,11.37278107,6.816568047,5,11,NA,NA,0,4,3.11,0,0,0,0,22.45636577,25.14587327,4.733601228,4.883320036,2.138078663,0,0.650697637,0,0,0,0.382096272,0,0.81982765,0,0,9719.789378,6493.496244,3944.101316,1.496849927,2.464386333,1.646381704,9.16928841,0.466666667,0.875,0.678600988,8,4,3,4,3,0,0,1,3,0,0,0,126.32,6.169925001,412.7404305,470.1787899,67.08924602,2.033007455,25.05187738,7.477440164,11.60375481,3311,51,3.214,176
Mol117,0.7286,0.53085796,125.0192,11.98824093,31.97207274,-0.326867223,0.202493981,4.560361526,13.2475532,530.2461239,1332.226767,31.74815312,327.0563868,-821.7189207,-50.95572692,203.1897371,2153.945687,82.70388004,0.618505274,1.553975114,0.037032614,0.381494726,-0.958493543,-0.059437277,454.5813332,1142.121352,27.21777138,280.3862615,-704.4616938,-43.68447262,0.0805084,0.130039165,0,4.101897394,679.2183858,178.0841248,0.792273879,0.207726121,3234.09,1.43577195,8.621341879,13.3116119,0.061439891,0.368926487,NA,NA,NA,0.432165189,0.438746086,0.488518231,23.36872573,146.254677,334.3982732,0.177225217,NA,1.359429505,0,73.599997,17,17,63,0.577900692,-0.248553574,0.063232683,-0.12185364,0.005052346,45.39312549,47.69570187,63.34714885,61.23569367,61.34844186,2645.156909,3118.425495,4503.096013,4556.938731,4262.762235,1,37,43.640003,0,0,2,10,3,2,5,1,0,0,0,0.11785113,0.415059179,0.60158308,0,0,0.033333333,0.182054313,0.232790053,3.479404632,0.352062073,0.498623908,0.051031036,1.576635862,0.113499172,0.181648376,0.020833333,24.34672421,16.17307094,15.62992984,12.26741576,10.0712673,7.977260896,5.254821386,3.876618121,19.27997051,11.70513197,9.587260136,6.885802196,4.938604497,3.599937314,2.092056936,1.291237543,6.2995208,9.709413156,12.85062456,2.821072076,3.846872385,4.496255336,869,0.444444444,0.238457922,3217.671855,56.72452605,14.76320274,3519.074589,59.32178848,15.21047666,7360.793792,85.79506858,19.4524758,2,6,0.36,0,0,0,0,0,0,1,0,6,0,0,10,1,0,0,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.04601899,11.58847737,6.865051903,5,11,NA,NA,0,4,3.22,0,2.281729101,1.119198722,0.166666667,22.07295219,24.76095182,4.679967542,4.883320036,2.138078663,0,0.650697637,0,0,0,0.301511345,0.1,0.142857143,0.577350269,0,10090.18481,6636.715551,4257.606898,1.520358185,2.369919311,1.558790116,9.242291182,0.466666667,0.875,0.676042006,8,4,3,4,3,0,0,1,3,0,0,0,115.46,6.209453366,430.0364151,484.19444,68.97170882,2.028579671,25.29906529,7.477495104,11.8508546,3574,54,2.783,182
Mol118,1.3518,1.82736324,128.7611,11.89,31.97307437,-0.326856953,0.20250637,4.56079742,13.35893678,566.2623565,1341.991793,30.63878611,386.1933915,-915.244243,-53.41659855,180.0689651,2257.236036,84.05538466,0.594528783,1.408980728,0.032168199,0.405471217,-0.960930988,-0.056083024,539.3398363,1278.187797,29.18208794,367.8321155,-871.72964,-50.87694632,0.085351209,0.137861391,0.048315248,4.421724564,778.9153888,173.5403592,0.817796932,0.182203068,3103.09,1.331614374,9.168615113,13.80161991,0.054794775,0.37728055,NA,NA,NA,0.400033781,0.421534804,0.529626895,24.3018494,157.1292361,349.9358866,0.175943506,NA,1.351195479,0,74.733204,17,17,62,0.519588269,-0.174983327,-0.001390427,-0.102556329,0.003953927,51.16089823,50.53672648,69.9437975,63.07671828,63.3556484,2853.157624,3361.613089,4825.949162,4780.698613,4491.690569,1,37,42.846796,0,0,3,10,3,3,5,1,0,0,0,0.11785113,0.415059179,0.60158308,0,0,0.079056942,0.250639725,0.282050395,3.56296141,0.352062073,0.417690814,0.051031036,1.833624669,0.113499172,0.181789567,0.020833333,24.34672421,16.15623419,15.73619159,12.13613348,9.915384683,8.097166253,5.300323567,3.832092662,19.98015152,12.46626546,10.67577669,7.640989197,5.56589465,4.0695129,2.36161011,1.470123899,6.151317092,9.31442739,12.57712991,3.150439322,4.251517665,4.981948586,898,0.451612903,0.276900022,3288.627504,57.34655617,14.87093339,3579.884678,59.8321375,15.29758983,7607.813474,87.22278071,19.66768688,2,6,0.36,0,0,0,0,0,0,1,0,6,0,0,9,1,0,0,1,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.04601899,11.58847737,7.071508131,5,11,NA,NA,0,4,3.22,0,1.7503253,1.377082953,0.142857143,20.19161047,25.41364506,4.555111982,5.929010811,2.265327594,0,0.650697637,0,0,0,0.301511345,0,0.142857143,0,0,10944.27465,6751.521065,4954.94645,1.62100874,2.208757403,1.362582045,9.471196827,0.5,1,0.622158013,8,4,3,4,3,0,0,1,3,0,0,0,138.77,6.209453366,437.5486789,501.155612,68.97345477,2.028631023,25.0841173,7.477524152,8.60500568,3602,53,2.582,182
Mol119,-0.088,0.007744,143.4065,11.9,31.97307489,-0.326904562,0.202517538,4.560911505,13.38842502,611.5193222,1702.583373,32.65388039,335.8358047,-935.0292567,-51.29520668,275.6835175,2637.61263,83.94908707,0.645501676,1.797196558,0.034468469,0.354498324,-0.986989177,-0.0541457,579.325965,1612.951088,30.934821,318.1557714,-885.8047601,-48.59477703,0.072651342,0.117348251,0,2.377859602,778.5606506,168.7944762,0.821825553,0.178174447,4602.1,2.0393216,8.684527477,23.13378353,0.060232256,0.256501321,NA,NA,NA,0.452943609,0.58270258,0.498780207,33.85763261,265.7937476,709.3632822,0.262449817,NA,1.534426396,0,87.540755,17,17,74,0.586578046,-0.211832635,-0.034388749,-0.021504282,-0.051644486,56.52087853,56.86909034,78.4423433,76.55230292,76.35994654,3334.44502,3948.383504,5663.560475,5677.335145,5398.418106,2,43,51.159245,0,0,3,10,3,3,9,1,0,0,0,0.11785113,0.467311503,0.727976018,0,0,0.079056942,0.289395114,0.356524724,3.607619609,0.352062073,0.501024148,0.051031036,1.819939346,0.113499172,0.237691266,0.020833333,27.45960839,18.72871383,17.78918962,14.2310021,11.75070976,9.673936792,6.457369437,4.770933123,22.88592891,14.80541741,12.32494221,9.349942522,6.966340796,5.251238472,3.185701983,2.067697103,6.701709237,10.28778331,14.0169441,3.531580288,4.90883724,5.921063566,1213,0.459459459,0.264462364,3693.590264,60.77491476,15.45786721,4058.331708,63.70503676,15.95080162,8738.60129,93.48048614,20.59747455,3,7,0.448275862,0,0,0,0,0,0,0,0,10,0,0,9,2,0,0,1,6,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.45754462,13.53329865,7.891043102,5,11,NA,NA,0,4,3.55,0,0,0,0,26.63657578,31.58069331,4.672173569,7.280092754,2.361935783,0,0.650697637,0,0,0,0.361400913,0,0.522757959,0,0,16406.41983,12734.00294,5432.952676,1.288394537,3.019798037,2.343845732,10.72186366,0.473684211,0.9,0.756607322,9,5,3,5,3,0,0,1,4,0,0,0,150.8,6.426264755,505.3729189,570.2134612,79.90402291,2.0488211,28.39940496,7.477819952,11.79452242,5381,62,2.835,210
Mol120,-0.0647,0.00418609,99.0193,11.99794596,31.97379094,-0.326837168,0.202518758,4.561305884,13.48870772,421.62114,885.7878199,25.23146709,280.8882447,-590.1207561,-46.10982508,140.7328953,1475.908576,71.34129218,0.600164424,1.260891084,0.035916199,0.399835576,-0.840018324,-0.065635885,296.1928076,622.2742563,17.72534242,197.326628,-414.5653693,-32.39258485,0.09631106,0.155513286,0.090865589,3.311516671,541.4806883,161.0286965,0.770780718,0.229219282,1899.09,1.619121424,3.487914507,14.53266847,0.082441232,0.177595061,NA,NA,NA,0.497735464,0.4150956,0.529691195,19.6397044,79.86621715,181.5770901,0.30497278,NA,1.442522259,0,58.412446,11,11,49,0.522729851,-0.172565748,-0.013123649,-0.017060834,-0.166731263,44.16089823,42.53672648,56.2740123,52.38397192,53.19161554,2185.161739,2551.774565,3645.847157,3472.41795,3177.889977,1,29,36.287554,0,0,4,5,1,2,5,1,0,0,0,0.144337567,0.218002117,0.500630573,0,0,0.091287093,0.149920082,0.256472096,2.940952942,0.352062073,0.334357481,0.051031036,1.353250667,0.113499172,0.187561674,0.03423266,19.49335306,12.79606084,12.41565916,9.374495372,7.562363727,5.813689682,3.825459229,2.538245265,15.74810071,10.0342908,8.348492522,6.177108392,4.54639884,3.22142213,1.996539768,1.153118052,4.899698149,7.446356081,9.919281221,2.570899354,3.680294624,4.3435581,597,0.448979592,0.33755066,2716.580365,52.12082468,13.95321178,2947.575988,54.29158303,14.3379921,6105.646472,78.13863623,18.27723734,2,6,0.444444444,0,0,0,0,0,0,0,0,6,0,0,6,1,0,0,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.70273484,9.212018141,5.757785467,5,6,NA,NA,0,4,2.45,0,0,0,0,13.29544391,14.97521407,3.556491069,2.948159306,1.56207596,0,0.650697637,0,0,0,0.377964473,0,0.333333333,0,0,6783.558329,5551.310181,2114.143665,1.221974292,3.208655325,2.625796096,8.109103506,0.461538462,0.857142857,0.980766631,7,3,2,3,2,0,0,1,2,0,0,0,138.77,5.857980995,347.6426214,411.1086618,54.29377867,2.010880691,25.10948631,7.470708807,8.63849549,1955,40,0.791,142
Mol121,1.8822,3.54267684,123.7835,11.85,31.97307427,-0.326852608,0.202561533,4.562845486,13.88323266,536.5729315,1275.651129,31.57221823,398.5153887,-947.4324472,-49.74288972,138.0575428,2223.083576,81.31510795,0.57382059,1.364203896,0.033763889,0.42617941,-1.013201028,-0.053195927,501.7430812,1192.846471,29.52281251,372.6470854,-885.9330155,-46.51399519,0.08510995,0.137426874,0.224833825,2.764480433,788.064132,147.0241882,0.842769731,0.157230269,2788.09,1.34843919,5.197258452,23.59713416,0.044734987,0.172421041,NA,NA,NA,0.416044312,0.467464737,0.515201194,30.1428318,161.4678924,356.9838525,0.337132979,NA,1.398710243,0,71.639618,17,17,59,0.5201158,-0.167900811,-0.016798191,-0.019097417,-0.163925914,50.16089823,49.53672648,66.44019423,65.38612099,66.86354981,2759.338706,3254.888362,4696.863613,4624.715776,4374.226147,1,36,40.660382,0,0,3,11,2,2,5,1,0,0,0,0.11785113,0.374862353,0.661708765,0,0,0.079056942,0.215408492,0.326211824,3.274286275,0.352062073,0.417690814,0.051031036,1.501133723,0.113499172,0.209078248,0.03423266,23.47648073,15.76238734,15.10242439,11.80900666,9.63050298,7.782489744,5.17543923,3.675657383,19.05750179,12.11572411,9.878696193,7.387717071,5.512419138,4.054512135,2.567482361,1.603962444,5.802152366,8.831640449,11.86769264,2.927780501,4.231260729,5.067612265,873,0.474576271,0.284866796,3216.774143,56.71661259,14.76182966,3487.856193,59.05807475,15.16536463,7345.952674,85.70853326,19.4393934,2,6,0.333333333,0,0,0,0,0,0,0,0,6,0,0,10,1,0,0,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.07407407,11.37278107,6.816568047,5,11,NA,NA,0,4,3.11,0,0,0,0,20.39989838,22.95854446,3.984388097,4.883320036,2.138078663,0,0.650697637,0,0,0,0.377964473,0,0.333333333,0,0,12357.04017,10090.69236,2964.680849,1.22459785,4.168084458,3.403635289,9.621923837,0.5,1,0.79973284,8,4,3,4,3,0,0,1,3,0,0,0,138.77,6.169925001,420.2526943,487.1399619,67.10889398,2.033602848,25.33744165,7.476177752,8.772273049,3377,51,3.055,176
Mol122,2.2932,5.25876624,124.2163,11.85,31.97307458,-0.326861494,0.202632919,3.985964672,13.88269965,597.9386753,1551.593561,43.70162839,395.0815707,-1025.198815,-65.87059327,202.8571046,2576.792376,109.5722217,0.602141475,1.562499423,0.044008799,0.397858525,-1.032404746,-0.066333585,593.7652104,1540.76382,43.39660177,392.3239985,-1018.043179,-65.41083273,0.077976218,0.125908048,0.218249975,2.510517814,733.3776433,259.6426026,0.738532418,0.261467582,2654.11,1.347783602,5.215179329,23.53446701,0.044780687,0.173276567,NA,NA,NA,0.413284897,0.466829142,0.514924702,30.09742994,161.4847678,357.0043938,0.336457059,NA,1.395038741,0,71.420032,17,17,59,0.663434773,-0.187331136,-0.063711188,-0.027713235,-0.16788616,55.1649865,52.7002967,72.76733468,74.21530557,74.11094929,2784.976474,3300.714261,4799.610491,4758.600082,4490.306154,1,38,40.879968,0,0,3,11,2,2,5,1,0,0,0,0.11785113,0.347084575,0.725400243,0,0,0.079056942,0.208464047,0.334425127,3.745690796,0.352062073,0.584357481,0.051031036,1.610242668,0.113499172,0.22098301,0.03423266,25.2169677,16.56691779,16.24393963,12.71413477,10.16916835,8.299872327,5.599080254,3.857510124,19.6587302,12.32103886,10.14501308,7.519201183,5.568664916,4.098877481,2.617314237,1.619860669,6.826845758,9.913821054,13.90724893,3.074454025,4.363781771,5.254753292,982,0.474576271,0.265273175,3469.027377,58.8984497,15.13802585,3720.290992,60.99418818,15.49502579,8080.763775,89.89306856,20.06707792,2,6,0.333333333,0,0,0,0,0,0,0,0,6,0,0,8,1,0,0,1,7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.01939058,11.8067602,7.105306122,5,11,NA,NA,0,4,2.89,0,0,0,0,16.47927912,23.81952094,3.879583479,7.730157803,2.224635384,0,0.650697637,0,0,0,0.377964473,0,0.333333333,0,0,15105.33024,12573.57179,3338.264465,1.201355549,4.5249052,3.766499604,10.15867447,0.470588235,0.888888889,0.81693329,8,4,3,4,3,0,0,1,3,0,0,0,138.77,6.247927513,432.387812,523.1211183,70.80105581,2.022887309,30.35913578,7.476228321,8.772603508,3997,56,3.377,188
